"","id","year","month","month_num","hero","role","ability","change","is_nerf","is_buff","skins","days_since_release","skin_ratio","number_of_changes","patch_ratio","nerf_ratio","buff_ratio"
"317",317,2024,"March",3,"lifeweaver","support","heal blossom","maximum charge time increased from 1 to 1.15 secondsond.",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"318",318,2024,"March",3,"illari","support","solar rifle","primary fire recovery time reduced from 0.3 to 0.2 secondsond.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"319",319,2024,"March",3,"illari","support","solar rifle","maximum charge time reduced from 0.7 to 0.65 secondsond.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"320",320,2024,"March",3,"brigitte","support","repair pack","cooldown reduced from 6 to 5 secondsond",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"321",321,2024,"March",3,"brigitte","support","rally","cost reduced 8%",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"322",322,2024,"March",3,"baptiste","support","immortality field","minimum health threshold decreased from 25% to 20%",0,1,27,749,0.0216519647153168,10,0.0142857142857143,0.3,0.7
"323",323,2024,"March",3,"ana","support","biotic grenade","explosion damage and healing increased from 60 to 90",0,1,38,749,0.0304731355252606,10,0.0142857142857143,0.4,0.6
"324",324,2024,"March",3,"torbjorn","damage","deploy turret","turret damage increased from 11 to 13.",0,1,32,749,0.0256615878107458,10,0.0142857142857143,0.4,0.6
"325",325,2024,"March",3,"symmetra","damage","photon projector","primary fire damage per secondsond increased from 60 to 65, scaling with each stage. the new maximum damage per secondsond is 195.",0,1,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"326",326,2024,"March",3,"symmetra","damage","sentry turret","health increased from 30 to 50.",0,1,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"327",327,2024,"March",3,"symmetra","damage","sentry turret","damage per secondsondincreased from 25 to 30.",0,1,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"328",328,2024,"March",3,"symmetra","damage","teleporter","health increased from 50 to 100.",0,1,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"329",329,2024,"March",3,"symmetra","damage","teleporter","shields increased from 150 to 200.",0,1,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"330",330,2024,"March",3,"sombra","damage","virus","impact damage increased from 10 to 25.",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"331",331,2024,"March",3,"sombra","damage","emp","ultimate cost reduced by 8%.",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"332",332,2024,"March",3,"reaper","damage","death blossom","damage per secondsondincreased from 170 to 185.",0,1,42,749,0.0336808340016038,9,0.0128571428571429,0.333333333333333,0.666666666666667
"333",333,2024,"March",3,"reaper","damage","death blossom","ultimate cost decreased by 12%.",0,1,42,749,0.0336808340016038,9,0.0128571428571429,0.333333333333333,0.666666666666667
"334",334,2024,"March",3,"mei","damage","endothermic blaster","ammo increased from 120 to 140.",0,1,35,749,0.0280673616680032,12,0.0171428571428571,0.416666666666667,0.583333333333333
"335",335,2024,"March",3,"mei","damage","cryofreeze","heal per secondsondincreased from 50 to 62.5.",0,1,35,749,0.0280673616680032,12,0.0171428571428571,0.416666666666667,0.583333333333333
"336",336,2024,"March",3,"roadhog","tank","chain hook","the enemy final position distance from roadhog after being pulled decreased from 4 to 3 meters.",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"337",337,2024,"March",3,"roadhog","tank","pig pen","vertical knockback on activation decreased by 43%",1,0,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"338",338,2024,"March",3,"reinhardt","tank","hit_points","armor increased from 275 to 300.",0,1,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"339",339,2024,"March",3,"reinhardt","tank","fire strike","damage increased from 100 to 120.",0,1,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"340",340,2024,"March",3,"ramattra","tank","ravenous vortex","total damage increased from 45 to 70.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"341",341,2024,"March",3,"ramattra","tank","ravenous vortex","cooldown decreased from 12 to 11 secondsond.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"342",342,2024,"March",3,"orisa","tank","terra surge","charge rate for the first 2.5 secondsond increased by 25%.",0,1,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"343",343,2024,"March",3,"mauga","tank","overrun","stomp damage increased from 45 to 60.",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"344",344,2024,"March",3,"mauga","tank","cardiac overdrive","duration reduced from 5 to 4 secondsond.",1,0,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"345",345,2024,"March",3,"mauga","tank","cardiac overdrive","cooldown reduced from 12 to 10 secondsond.",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"346",346,2024,"March",3,"mauga","tank","cardiac overdrive","now fills his passive overhealth by 100.",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"347",347,2024,"March",3,"doomfist","tank","meteor strike","minimum damage increased from 15 to 50.",0,1,31,749,0.02485966319166,17,0.0242857142857143,0.411764705882353,0.588235294117647
"348",348,2024,"March",3,"symmetra","damage","photon projector","primary fire damage per secondsond decreased from 65 to 60, scaling with all levels. maximum damage per secondsondis 180.",1,0,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"349",349,2024,"March",3,"symmetra","damage","sentry turret","health decreased from 50 to 40.",1,0,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"350",350,2024,"March",3,"sombra","damage","emp","ultimate cost increased by 8%",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"351",351,2024,"March",3,"mauga","tank","hit_points","base health decreased from 400 to 375.",1,0,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"352",352,2024,"March",3,"mauga","tank","cardiac overdrive","no longer fills overhealth on activation.",1,0,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"353",353,2024,"March",3,"mauga","tank","cardiac overdrive","duration increased from 4 to 5 secondsond.",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"354",354,2024,"March",3,"mauga","tank","cardiac overdrive","cooldown increased from 10 to 12 secondsond.",1,0,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"355",355,2024,"April",4,"zenyatta","support","orb of destruction","ammo increased from 25 to 32.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"356",356,2024,"April",4,"zenyatta","support","orb of destruction","secondary fire charge time per projectile decreased from .52 to .47.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"357",357,2024,"April",4,"zenyatta","support","orb of destruction","secondary fire projectiles fire 33% faster.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"358",358,2024,"April",4,"zenyatta","support","orb of destruction","secondary fire damage decreased by 30%.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"359",359,2024,"April",4,"zenyatta","support","orb of destruction","you can now charge up to 8 orbs with secondary fire.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"360",360,2024,"April",4,"zenyatta","support","orb of destruction","zenyatta’s accelerates upward while charging secondary fire.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"361",361,2024,"April",4,"mercy","support","caduceus staff","damage boost from secondary fire removed.",1,0,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"362",362,2024,"April",4,"mercy","support","caduceus staff","secondary fire is now damage staff. (ability 2 on controller.)",1,0,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"363",363,2024,"April",4,"mercy","support","caduceus staff","damage staff fires caduceus blaster projectiles.",0,1,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"364",364,2024,"April",4,"mercy","support","caduceus staff","projectiles have a smaller size.",1,0,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"365",365,2024,"April",4,"mercy","support","caduceus staff","size gets bigger during ult.",1,0,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"366",366,2024,"April",4,"mercy","support","caduceus staff","2 more damage.",0,1,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"367",367,2024,"April",4,"mercy","support","caduceus staff","projectiles reload automatically while not firing.",0,1,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"368",368,2024,"April",4,"mercy","support","caduceus staff","projectiles reload at twice the speed while healing or after 4 secondsond without firing.",1,0,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"369",369,2024,"April",4,"mercy","support","caduceus staff","can fire projectiles at a reduced firing speed if healing beam is active.",0,1,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"370",370,2024,"April",4,"mercy","support","caduceus staff","healing beam can heal at a reduced rate if damage staff is active.",0,1,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"371",371,2024,"April",4,"mercy","support","caduceus blaster","removed from game",1,0,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"372",372,2024,"April",4,"lucio","support","sonic amplifier","ammo increased from 20 to 30.",0,1,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"373",373,2024,"April",4,"lucio","support","sonic amplifier","recovery decreased from .14 secondsond per bullet to .125 secondsond per bullet.",1,0,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"374",374,2024,"April",4,"lucio","support","sonic amplifier","now shoots 3 bullets per volley during speed boost and 5 bullets per volley during healing boost.",0,1,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"375",375,2024,"April",4,"lucio","support","sound barrier","knocks up enemies the sound waves hit.",0,1,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"376",376,2024,"April",4,"lifeweaver","support","petal platform","now raises 20m (up from 8m).",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"377",377,2024,"April",4,"kiriko","support","protection suzu","now also grants allies a 10% damage boost, 10% healing boost, 50% movement speed boost, and 700% increased jump height.",0,1,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"378",378,2024,"April",4,"kiriko","support","protection suzu","increased duration from .65 to 1 secondsond.",0,1,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"379",379,2024,"April",4,"kiriko","support","vulpine agility","new passive",0,1,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"380",380,2024,"April",4,"kiriko","support","vulpine agility","kiriko can jump an extra time in the air",0,1,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"381",381,2024,"April",4,"illari","support","captive sun","after using captive sun, illari becomes solar installed. she moves faster and charges her solar rifle faster, her rifle always charges to full damage power.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"382",382,2024,"April",4,"illari","support","captive sun","movement speed bonus 1.2x.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"383",383,2024,"April",4,"illari","support","captive sun","attack charge time reduced by 40%.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"384",384,2024,"April",4,"illari","support","captive sun","healing recharge bonus 1.2x.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"385",385,2024,"April",4,"illari","support","solar powered","new passive.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"386",386,2024,"April",4,"illari","support","solar powered","illari is always solar installed when the sun is out.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"387",387,2024,"April",4,"brigitte","support","hit_points","armor increased from 50 to 150",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"388",388,2024,"April",4,"brigitte","support","shield barrier","health increased from 250 to 700.",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"389",389,2024,"April",4,"brigitte","support","shield barrier","always uses bigger size",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"390",390,2024,"April",4,"brigitte","support","rally","resets your shield bash cooldown.",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"391",391,2024,"April",4,"brigitte","support","raly","movement speed bonus increased from 1.15x to 1.3x",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"392",392,2024,"April",4,"baptiste","support","exo-boots","now launches you forward rather than upward.",0,1,27,749,0.0216519647153168,10,0.0142857142857143,0.3,0.7
"393",393,2024,"April",4,"baptiste","support","amplification matrix","increases speed of projectiles shot through it by 200%.",0,1,27,749,0.0216519647153168,10,0.0142857142857143,0.3,0.7
"394",394,2024,"April",4,"ana","support","sleep dart","slept enemies slowly rise while sleeping.",0,1,38,749,0.0304731355252606,10,0.0142857142857143,0.4,0.6
"395",395,2024,"April",4,"ana","support","sleep dart","enemies take fall damage when they land",0,1,38,749,0.0304731355252606,10,0.0142857142857143,0.4,0.6
"396",396,2024,"April",4,"widowmaker","damage","grappling hook","now has 3 charges.",0,1,41,749,0.032878909382518,7,0.01,0.285714285714286,0.714285714285714
"397",397,2024,"April",4,"widowmaker","damage","grappling hook","getting a critical hit with widow’s kiss’s secondsondary fire replenishes one charge of the ability",0,1,41,749,0.032878909382518,7,0.01,0.285714285714286,0.714285714285714
"398",398,2024,"April",4,"torbjorn","damage","deploy turret","the turret now sticks to walls, ceilings, and allies",0,1,32,749,0.0256615878107458,10,0.0142857142857143,0.4,0.6
"399",399,2024,"April",4,"symmetra","damage","teleporter","only places exit teleporter.",1,0,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"400",400,2024,"April",4,"symmetra","damage","teleporter","any ally can use teleporter regardless of their location.",0,1,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"401",401,2024,"April",4,"symmetra","damage","teleporter","teleporter duration decreased from 10 to 4 secondsond.",1,0,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"402",402,2024,"April",4,"sombra","damage","virus","killing an enemy infected with virus, it attempts to spread to a nearby enemy.",0,1,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"403",403,2024,"April",4,"soldier: 76","damage","heavy pulse rifle","can now be used during sprint.",0,1,38,749,0.0304731355252606,8,0.0114285714285714,0.375,0.625
"404",404,2024,"April",4,"soldier: 76","damage","heavy pulse rifle","using heavy pulse rifle while sprinting has a spread of 2",1,0,38,749,0.0304731355252606,8,0.0114285714285714,0.375,0.625
"405",405,2024,"April",4,"sojourn","damage","disruptor shot","disruptor shot now pulls enemies in on deploy.",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"406",406,2024,"April",4,"sojourn","damage","disruptor shot","you can deploy disruptor shot early by pressing e again",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"407",407,2024,"April",4,"reaper","damage","hellfire shotguns","primary fire now only shoots one shotgun.",1,0,42,749,0.0336808340016038,9,0.0128571428571429,0.333333333333333,0.666666666666667
"408",408,2024,"April",4,"reaper","damage","hellfire shotguns","damage per bullet reduced from 5.4 to 2.8.",1,0,42,749,0.0336808340016038,9,0.0128571428571429,0.333333333333333,0.666666666666667
"409",409,2024,"April",4,"reaper","damage","hellfire shotguns","ammo increased from 8 to 16.",0,1,42,749,0.0336808340016038,9,0.0128571428571429,0.333333333333333,0.666666666666667
"410",410,2024,"April",4,"reaper","damage","hellfire shotguns","secondary fire now shoots the other shotgun",1,0,42,749,0.0336808340016038,9,0.0128571428571429,0.333333333333333,0.666666666666667
"411",411,2024,"April",4,"pharah","damage","jet land","ability added to game",0,1,35,749,0.0280673616680032,22,0.0314285714285714,0.318181818181818,0.681818181818182
"412",412,2024,"April",4,"mei","damage","avalanche launch","ability added to game",0,1,35,749,0.0280673616680032,12,0.0171428571428571,0.416666666666667,0.583333333333333
"413",413,2024,"April",4,"junkrat","damage","frag launcher","you can now detonate frag launcher projectiles with secondary fire.",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.333333333333333,0.666666666666667
"414",414,2024,"April",4,"hanzo","damage","storm arrows","number of ricochets increased from 1 to 3.",0,1,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"415",415,2024,"April",4,"hanzo","damage","storm arrows","number of projectiles per shot increased from 1 to 5.",0,1,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"416",416,2024,"April",4,"hanzo","damage","storm arrows","damage of each projectile decreased by 78%",1,0,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"417",417,2024,"April",4,"genji","damage","deflect","press primary fire with perfect timing to critically deflect a projectile.",0,1,44,749,0.0352846832397755,5,0.00714285714285714,0.4,0.6
"418",418,2024,"April",4,"echo","damage","focusing beam","targets within 8 meters of echo take damage as if they’re under half health.",0,1,26,749,0.020850040096231,13,0.0185714285714286,0.230769230769231,0.769230769230769
"419",419,2024,"April",4,"echo","damage","duplicate","can no longer choose who you duplicate.",1,0,26,749,0.020850040096231,13,0.0185714285714286,0.230769230769231,0.769230769230769
"420",420,2024,"April",4,"echo","damage","duplicate","can now duplicate allies.",0,1,26,749,0.020850040096231,13,0.0185714285714286,0.230769230769231,0.769230769230769
"421",421,2024,"April",4,"echo","damage","duplicate","duplicate’s health no longer capped at 300 health.",0,1,26,749,0.020850040096231,13,0.0185714285714286,0.230769230769231,0.769230769230769
"422",422,2024,"April",4,"echo","damage","duplicate","duplicate now gains an extra 100 shields.",0,1,26,749,0.020850040096231,13,0.0185714285714286,0.230769230769231,0.769230769230769
"423",423,2024,"April",4,"echo","damage","duplicate","bonus ult charge gain rate increased from 4 to 6.5",0,1,26,749,0.020850040096231,13,0.0185714285714286,0.230769230769231,0.769230769230769
"424",424,2024,"April",4,"cassidy","damage","wanted!","ability added to game",0,1,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"425",425,2024,"April",4,"bastion","damage","configuration: assault","movement speed penalty has been removed.",0,1,34,749,0.0272654370489174,11,0.0157142857142857,0.363636363636364,0.636363636363636
"426",426,2024,"April",4,"bastion","damage","configuration: assault","damage per bullet decreased from 12 to 5.",1,0,34,749,0.0272654370489174,11,0.0157142857142857,0.363636363636364,0.636363636363636
"427",427,2024,"April",4,"bastion","damage","configuration: assault","now deals 1.5x damage for critical hits.",0,1,34,749,0.0272654370489174,11,0.0157142857142857,0.363636363636364,0.636363636363636
"428",428,2024,"April",4,"bastion","damage","reconfigure","grants a movement speed bonus of 35%",0,1,34,749,0.0272654370489174,11,0.0157142857142857,0.363636363636364,0.636363636363636
"429",429,2024,"April",4,"bastion","damage","reconfigure","configuration: sentry now fires shotgun blasts",0,1,34,749,0.0272654370489174,11,0.0157142857142857,0.363636363636364,0.636363636363636
"430",430,2024,"April",4,"ashe","damage","f.r.e.d.","ability added to game",0,1,31,749,0.02485966319166,7,0.01,0.285714285714286,0.714285714285714
"431",431,2024,"April",4,"zarya","tank","particle barrier","increases the size of the bubbled target by 1.75x",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"432",432,2024,"April",4,"zarya","tank","projected barrier","increases the size of the bubbled target by 1.75x",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"433",433,2024,"April",4,"wrecking ball","tank","quad cannons","deals increased damage as you continue to walk sideways.",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"434",434,2024,"April",4,"wrecking ball","tank","directional_input","wrecking ball’s sideways movement speed increased by 55%.",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"435",435,2024,"April",4,"winston","tank","tesla cannon","secondary fire now chains between enemies.",0,1,29,749,0.0232558139534884,12,0.0171428571428571,0.0833333333333333,0.916666666666667
"436",436,2024,"April",4,"winston","tank","primal rage","punches also cause lightning to chain between enemies.",0,1,29,749,0.0232558139534884,12,0.0171428571428571,0.0833333333333333,0.916666666666667
"437",437,2024,"April",4,"sigma","tank","accretion","projectile speed decreased from 37 to 30.",1,0,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"438",438,2024,"April",4,"sigma","tank","accretion","projectile gravity decreased from 18 to 2.",1,0,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"439",439,2024,"April",4,"sigma","tank","accretion","pressing the ability button while accretion is active will cause the rock to crash into the ground. when crashed, it will deal 50 damage in a 4-meter radius and stun anyone damaged",0,1,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"440",440,2024,"April",4,"roadhog","tank","pig pen","projectile speed increased from 26 to 80.",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"441",441,2024,"April",4,"roadhog","tank","pig pen","projectile damage increased from 0 to 40",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"442",442,2024,"April",4,"reinhardt","tank","barrier field","you can now press primary fire to reflects projectiles",0,1,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"443",443,2024,"April",4,"reinhardt","tank","barrier field","health decreases by 20% every secondsondwhile reflecting.",1,0,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"444",444,2024,"April",4,"reinhardt","tank","barrier field","barrier size decreased to 50% while reflecting",1,0,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"445",445,2024,"April",4,"ramattra","tank","hit_points","base armor increased from 100 to 225.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"446",446,2024,"April",4,"ramattra","tank","annihilation","no longer pauses its duration while dealing damage.",1,0,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"447",447,2024,"April",4,"ramattra","tank","annihilation","movement speed increased by 20%.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"448",448,2024,"April",4,"ramattra","tank","annihilation","duration increased from 3 to 5 secondsond.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"449",449,2024,"April",4,"ramattra","tank","annihilation","damage per second decreased from 30 to 20.",1,0,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"450",450,2024,"April",4,"ramattra","tank","annihilation","radius decreased from 12 to 9 meters",1,0,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"451",451,2024,"April",4,"ramattra","tank","nemesis form","fully heals ramattra on use.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"452",452,2024,"April",4,"ramattra","tank","nemesis form","pummel damage increased from 60 to 75.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"453",453,2024,"April",4,"ramattra","tank","nemesis form","pummel range has been increased from 10 to 15.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"454",454,2024,"April",4,"orisa","tank","energy javelin","ricochets once.",0,1,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"455",455,2024,"April",4,"orisa","tank","energy javelin","explodes when it sticks.",0,1,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"456",456,2024,"April",4,"mauga","tank","hit_points","health decreased from 350 to 25.",1,0,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"457",457,2024,"April",4,"mauga","tank","incendiary chaingun","hitting enemies who are ‘on fire’ will ignite them.",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"458",458,2024,"April",4,"junker queen","tank","jagged blade","pressing secondary fire while the ability is active now magnetizes junker queen to gracie.",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"459",459,2024,"April",4,"junker queen","tank","jagged blade","cooldown now starts when blade starts returning to junker queen.",1,0,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"460",460,2024,"April",4,"junker queen","tank","jagged blade","cooldown decreased from 6 to 4 secondsond",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"461",461,2024,"April",4,"doomfist","tank","power block","power block and meteor strike also empower your next quick melee.",0,1,31,749,0.02485966319166,17,0.0242857142857143,0.411764705882353,0.588235294117647
"462",462,2024,"April",4,"doomfist","tank","meteor strike","power block and meteor strike also empower your next quick melee.",0,1,31,749,0.02485966319166,17,0.0242857142857143,0.411764705882353,0.588235294117647
"463",463,2024,"April",4,"doomfist","tank","power block","movement speed modifier increased from .65x to 1.25x.",0,1,31,749,0.02485966319166,17,0.0242857142857143,0.411764705882353,0.588235294117647
"464",464,2024,"April",4,"dva","tank","boosters","can now move backwards.",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"465",465,2024,"April",4,"dva","tank","boosters","can now be canceled with crouch.",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"466",466,2024,"April",4,"dva","tank","boosters","canceling the ability with crouch in the first .4 secondsond reduces the cooldown to 1.5 secondsond",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"467",467,2024,"April",4,"dva","tank","self-destruct","knockback increased by 900%.",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"468",468,2024,"April",4,"moira","support","biotic grasp","damage per secondsonddecreased from 65 to 60.",1,0,30,749,0.0240577385725742,8,0.0114285714285714,0.25,0.75
"469",469,2024,"April",4,"moira","support","coalescence","self-heal per secondsondincreased from 50 to 55.",0,1,30,749,0.0240577385725742,8,0.0114285714285714,0.25,0.75
"470",470,2024,"April",4,"lifeweaver","support","rejuvenating  dash","heal increased from 50 to 60.",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"471",471,2024,"April",4,"lifeweaver","support","tree of life","pulse healing increased from 75 to 90.",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"472",472,2024,"April",4,"lucio","support","sonic amplifier","damage per projectile decreased from 20 to 18.",1,0,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"473",473,2024,"April",4,"lucio","support","soundwave","damage increased from 35 to 45.",0,1,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"474",474,2024,"April",4,"illari","support","solar rifle","primary fire recovery increased from 0.2 to 0.25 secondsond.",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"475",475,2024,"April",4,"illari","support","solar rifle","secondary fire heal-per-secondsondincreased from 105 to 115",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"476",476,2024,"April",4,"venture","damage","drill dash","impact damage decreased from 60 to 40.",1,0,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
